Date,Close/Last,Volume,Open,High,Low
06/13/2016,48.88,468202,48.85,49.28,48.16
06/10/2016,49.07,538596,50.47,50.73,48.80
06/09/2016,50.56,509046,51.45,51.67,50.23
06/08/2016,51.23,602296,50.41,51.62,50.32
06/07/2016,50.36,484802,49.71,50.53,49.44
06/06/2016,49.69,427971,48.88,49.90,48.71
06/03/2016,48.62,458338,49.04,49.41,48.33
06/02/2016,49.17,547494,48.90,49.47,47.97
06/01/2016,49.01,549858,48.82,49.25,47.75
05/31/2016,49.10,459075,49.63,50.10,48.81
05/27/2016,49.33,12104,49.54,49.72,49.26
05/26/2016,49.48,471056,49.70,50.21,49.22
05/25/2016,49.56,535289,49.09,49.75,48.65
05/24/2016,48.62,463808,48.08,49.27,47.64
05/23/2016,48.08,460924,48.46,48.50,47.40
05/20/2016,48.41,28176,48.20,48.79,47.44
05/19/2016,48.16,73847,47.87,48.28,46.73
05/18/2016,48.19,325240,48.53,48.95,47.75
05/17/2016,48.31,438244,47.90,48.76,47.53
05/16/2016,47.72,509303,46.28,47.98,46.15
05/13/2016,46.21,494320,46.41,46.49,45.75
05/12/2016,46.70,687622,46.00,47.02,45.61
05/11/2016,46.23,809248,44.60,46.36,43.96
05/10/2016,44.66,655107,43.25,44.79,43.03
05/09/2016,43.44,703934,45.00,45.94,43.24
05/06/2016,44.66,641339,44.52,45.34,43.54
05/05/2016,44.32,724062,44.04,46.07,43.96
05/04/2016,43.78,696913,43.85,44.88,43.22
05/03/2016,43.65,605308,44.92,45.35,43.32
05/02/2016,44.78,446258,45.59,46.15,44.54
04/29/2016,45.92,572652,45.90,46.78,45.24
04/28/2016,46.03,468213,45.30,46.14,44.94
04/27/2016,45.33,627860,44.64,45.62,43.77
04/26/2016,44.04,548680,42.96,44.83,42.50
04/25/2016,42.64,592818,43.75,44.04,42.58
04/22/2016,43.73,554827,43.42,44.45,43.11
04/21/2016,43.18,649439,43.97,44.49,43.05
04/20/2016,44.18,25807,40.80,42.91,39.85
04/19/2016,41.08,75011,40.04,41.53,39.58
04/18/2016,39.78,328976,38.75,40.24,37.61
04/15/2016,40.36,493374,41.43,41.73,39.98
04/14/2016,41.50,458627,41.54,42.16,40.84
04/13/2016,41.76,690463,41.63,42.42,41.24
04/12/2016,42.17,754342,40.35,42.25,40.09
04/11/2016,40.36,617641,39.72,40.75,39.25
04/08/2016,39.72,735702,37.52,39.84,37.45
04/07/2016,37.26,553265,37.76,38.30,36.69
04/06/2016,37.75,695021,36.52,37.90,36.43
04/05/2016,35.89,461729,35.50,36.58,35.24
04/04/2016,35.70,520034,35.50,37.21,35.46
04/01/2016,36.79,507181,38.14,38.56,36.63
03/31/2016,38.34,513944,38.30,39.04,37.57
03/30/2016,38.32,524893,38.52,39.85,38.14
03/29/2016,38.28,467764,39.32,39.48,37.91
03/28/2016,39.39,285415,39.55,40.14,38.86
03/24/2016,39.46,477115,39.73,39.77,38.33
03/23/2016,39.79,474855,41.19,41.34,39.67
03/22/2016,41.45,449018,41.59,41.90,40.77
03/21/2016,41.52,23300,39.06,40.30,38.61
03/18/2016,39.44,91040,40.25,41.20,39.15
03/17/2016,40.20,285278,38.59,40.36,38.47
03/16/2016,40.20,471012,36.74,38.63,36.61
03/15/2016,36.34,422742,37.37,37.40,35.96
03/14/2016,37.18,468704,38.17,38.77,36.68
03/11/2016,38.50,538116,37.99,39.02,37.92
03/10/2016,37.84,644343,38.17,38.48,37.21
03/09/2016,38.29,674613,36.36,38.51,36.24
03/08/2016,36.50,639232,37.94,38.39,36.12
03/07/2016,37.90,638168,36.20,38.11,36.09
03/04/2016,35.92,546080,34.66,36.34,34.40
03/03/2016,34.57,494598,34.73,35.32,34.19
03/02/2016,34.66,583687,34.75,35.17,33.55
03/01/2016,34.40,546976,33.90,34.76,33.37
02/29/2016,33.75,484662,32.72,33.98,32.32
02/26/2016,32.78,599392,33.04,34.69,32.64
02/25/2016,33.07,585248,32.19,33.49,31.07
02/24/2016,32.15,632515,31.28,32.40,30.56
